조사연도,응답주체,응답자ID,학교ID,indicator_id,값,결측보정,지역규모코드
2021,교사,1049005,1049,TR_COLLAB_04,6.0,,2.0
2021,교사,1049006,1049,TR_COLLAB_04,1.0,,2.0
2021,교사,1049007,1049,TR_COLLAB_04,2.0,,2.0
2021,교사,1049008,1049,TR_COLLAB_04,5.0,,2.0
2021,교사,1049009,1049,TR_COLLAB_04,2.0,,2.0
2021,교사,1049010,1049,TR_COLLAB_04,6.0,,2.0
2021,교사,1049011,1049,TR_COLLAB_04,6.0,,2.0
2021,교사,1049012,1049,TR_COLLAB_04,5.0,,2.0
2021,교사,1049013,1049,TR_COLLAB_04,6.0,,2.0
2021,교사,1049014,1049,TR_COLLAB_04,3.0,,2.0
2021,교사,1049015,1049,TR_COLLAB_04,2.0,,2.0
2021,교사,1049016,1049,TR_COLLAB_04,2.0,,2.0
2021,교사,1049017,1049,TR_COLLAB_04,2.0,,2.0
2021,교사,1049018,1049,TR_COLLAB_04,6.0,,2.0
2021,교사,1049019,1049,TR_COLLAB_04,1.0,,2.0
2021,교사,1049020,1049,TR_COLLAB_04,6.0,,2.0
2021,교사,1050001,1050,TR_COLLAB_04,4.0,,1.0
2021,교사,1050002,1050,TR_COLLAB_04,1.0,,1.0
2021,교사,1050003,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050004,1050,TR_COLLAB_04,2.0,,1.0
2021,교사,1050005,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050006,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050007,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050008,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050009,1050,TR_COLLAB_04,3.0,,1.0
2021,교사,1050010,1050,TR_COLLAB_04,1.0,,1.0
2021,교사,1050011,1050,TR_COLLAB_04,4.0,,1.0
2021,교사,1050012,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050013,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050014,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050015,1050,TR_COLLAB_04,3.0,,1.0
2021,교사,1050016,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050017,1050,TR_COLLAB_04,2.0,,1.0
2021,교사,1050018,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050019,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050020,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050021,1050,TR_COLLAB_04,3.0,,1.0
2021,교사,1050022,1050,TR_COLLAB_04,3.0,,1.0
2021,교사,1050023,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050024,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050025,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050026,1050,TR_COLLAB_04,3.0,,1.0
2021,교사,1050027,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050028,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050029,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050030,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050031,1050,TR_COLLAB_04,4.0,,1.0
2021,교사,1050032,1050,TR_COLLAB_04,2.0,,1.0
2021,교사,1050033,1050,TR_COLLAB_04,4.0,,1.0
2021,교사,1050034,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050035,1050,TR_COLLAB_04,3.0,,1.0
2021,교사,1050036,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050037,1050,TR_COLLAB_04,2.0,,1.0
2021,교사,1050038,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050039,1050,TR_COLLAB_04,2.0,,1.0
2021,교사,1050040,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050041,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050042,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050043,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050044,1050,TR_COLLAB_04,2.0,,1.0
2021,교사,1050045,1050,TR_COLLAB_04,3.0,,1.0
2021,교사,1050046,1050,TR_COLLAB_04,2.0,,1.0
2021,교사,1050047,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050048,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050049,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050050,1050,TR_COLLAB_04,3.0,,1.0
2021,교사,1050051,1050,TR_COLLAB_04,1.0,,1.0
2021,교사,1050052,1050,TR_COLLAB_04,1.0,,1.0
2021,교사,1050053,1050,TR_COLLAB_04,5.0,,1.0
2021,교사,1050054,1050,TR_COLLAB_04,4.0,,1.0
2021,교사,1050055,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050056,1050,TR_COLLAB_04,6.0,,1.0
2021,교사,1050057,1050,TR_COLLAB_04,4.0,,1.0
2021,교사,1051001,1051,TR_COLLAB_04,5.0,,1.0
2021,교사,1051002,1051,TR_COLLAB_04,5.0,,1.0
2021,교사,1051003,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051004,1051,TR_COLLAB_04,5.0,,1.0
2021,교사,1051005,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051006,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051007,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051008,1051,TR_COLLAB_04,3.0,,1.0
2021,교사,1051009,1051,TR_COLLAB_04,1.0,,1.0
2021,교사,1051010,1051,TR_COLLAB_04,2.0,,1.0
2021,교사,1051011,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051012,1051,TR_COLLAB_04,2.0,,1.0
2021,교사,1051013,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051014,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051015,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051016,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051017,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051018,1051,TR_COLLAB_04,6.0,,1.0
2021,교사,1051019,1051,TR_COLLAB_04,3.0,,1.0
2021,교사,1052001,1052,TR_COLLAB_04,2.0,,1.0
2021,교사,1052002,1052,TR_COLLAB_04,5.0,,1.0
2021,교사,1052003,1052,TR_COLLAB_04,6.0,,1.0
2021,교사,1052004,1052,TR_COLLAB_04,6.0,,1.0
2021,교사,1052005,1052,TR_COLLAB_04,6.0,,1.0
2021,교사,1052006,1052,TR_COLLAB_04,4.0,,1.0
2021,교사,1052007,1052,TR_COLLAB_04,3.0,,1.0
2021,교사,1052008,1052,TR_COLLAB_04,2.0,,1.0
2021,교사,1052009,1052,TR_COLLAB_04,5.0,,1.0
2021,교사,1052010,1052,TR_COLLAB_04,3.0,,1.0
2021,교사,1052011,1052,TR_COLLAB_04,5.0,,1.0
2021,교사,1052012,1052,TR_COLLAB_04,3.0,,1.0
2021,교사,1052013,1052,TR_COLLAB_04,4.0,,1.0
2021,교사,1052014,1052,TR_COLLAB_04,1.0,,1.0
2021,교사,1052015,1052,TR_COLLAB_04,5.0,,1.0
2021,교사,1052016,1052,TR_COLLAB_04,2.0,,1.0
2021,교사,1052017,1052,TR_COLLAB_04,3.0,,1.0
2021,교사,1052018,1052,TR_COLLAB_04,5.0,,1.0
2021,교사,1052019,1052,TR_COLLAB_04,1.0,,1.0
2021,교사,1052020,1052,TR_COLLAB_04,6.0,,1.0
2021,교사,1053001,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053002,1053,TR_COLLAB_04,3.0,,1.0
2021,교사,1053003,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053004,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053005,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053006,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053007,1053,TR_COLLAB_04,4.0,,1.0
2021,교사,1053008,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053009,1053,TR_COLLAB_04,3.0,,1.0
2021,교사,1053010,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053011,1053,TR_COLLAB_04,4.0,,1.0
2021,교사,1053012,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053013,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053014,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053015,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053016,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053017,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053018,1053,TR_COLLAB_04,2.0,,1.0
2021,교사,1053019,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053020,1053,TR_COLLAB_04,3.0,,1.0
2021,교사,1053021,1053,TR_COLLAB_04,2.0,,1.0
2021,교사,1053022,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053023,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053024,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053025,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053026,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053027,1053,TR_COLLAB_04,4.0,,1.0
2021,교사,1053028,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053029,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053030,1053,TR_COLLAB_04,4.0,,1.0
2021,교사,1053031,1053,TR_COLLAB_04,4.0,,1.0
2021,교사,1053032,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053033,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053034,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053035,1053,TR_COLLAB_04,5.0,,1.0
2021,교사,1053036,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053037,1053,TR_COLLAB_04,3.0,,1.0
2021,교사,1053038,1053,TR_COLLAB_04,6.0,,1.0
2021,교사,1053039,1053,TR_COLLAB_04,2.0,,1.0
2021,교사,1054001,1054,TR_COLLAB_04,4.0,,2.0
2021,교사,1054002,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054003,1054,TR_COLLAB_04,3.0,,2.0
2021,교사,1054004,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054005,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054006,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054007,1054,TR_COLLAB_04,5.0,,2.0
2021,교사,1054008,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054009,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054010,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054011,1054,TR_COLLAB_04,5.0,,2.0
2021,교사,1054012,1054,TR_COLLAB_04,4.0,,2.0
2021,교사,1054013,1054,TR_COLLAB_04,2.0,,2.0
2021,교사,1054014,1054,TR_COLLAB_04,5.0,,2.0
2021,교사,1054015,1054,TR_COLLAB_04,1.0,,2.0
2021,교사,1054016,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054017,1054,TR_COLLAB_04,3.0,,2.0
2021,교사,1054018,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054019,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054020,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054021,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054022,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054023,1054,TR_COLLAB_04,5.0,,2.0
2021,교사,1054024,1054,TR_COLLAB_04,3.0,,2.0
2021,교사,1054025,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054026,1054,TR_COLLAB_04,3.0,,2.0
2021,교사,1054027,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054028,1054,TR_COLLAB_04,5.0,,2.0
2021,교사,1054029,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1054030,1054,TR_COLLAB_04,1.0,,2.0
2021,교사,1054031,1054,TR_COLLAB_04,2.0,,2.0
2021,교사,1054032,1054,TR_COLLAB_04,2.0,,2.0
2021,교사,1054033,1054,TR_COLLAB_04,6.0,,2.0
2021,교사,1055001,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055002,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055003,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055004,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055005,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055006,1055,TR_COLLAB_04,2.0,,1.0
2021,교사,1055007,1055,TR_COLLAB_04,3.0,,1.0
2021,교사,1055008,1055,TR_COLLAB_04,1.0,,1.0
2021,교사,1055009,1055,TR_COLLAB_04,5.0,,1.0
2021,교사,1055010,1055,TR_COLLAB_04,5.0,,1.0
2021,교사,1055011,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055012,1055,TR_COLLAB_04,4.0,,1.0
2021,교사,1055013,1055,TR_COLLAB_04,2.0,,1.0
2021,교사,1055014,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055015,1055,TR_COLLAB_04,3.0,,1.0
2021,교사,1055016,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055017,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055018,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055019,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055020,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055021,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055022,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055023,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1055024,1055,TR_COLLAB_04,6.0,,1.0
2021,교사,1056001,1056,TR_COLLAB_04,5.0,,2.0
2021,교사,1056002,1056,TR_COLLAB_04,5.0,,2.0
2021,교사,1056003,1056,TR_COLLAB_04,6.0,,2.0
2021,교사,1056004,1056,TR_COLLAB_04,6.0,,2.0
2021,교사,1056005,1056,TR_COLLAB_04,6.0,,2.0
2021,교사,1056006,1056,TR_COLLAB_04,3.0,,2.0
2021,교사,1056007,1056,TR_COLLAB_04,6.0,,2.0
2021,교사,1056008,1056,TR_COLLAB_04,4.0,,2.0
2021,교사,1056009,1056,TR_COLLAB_04,3.0,,2.0
2021,교사,1056010,1056,TR_COLLAB_04,3.0,,2.0
2021,교사,1056011,1056,TR_COLLAB_04,6.0,,2.0
2021,교사,1056012,1056,TR_COLLAB_04,3.0,,2.0
2021,교사,1056013,1056,TR_COLLAB_04,5.0,,2.0
2021,교사,1057001,1057,TR_COLLAB_04,6.0,,2.0
2021,교사,1057002,1057,TR_COLLAB_04,4.0,,2.0
2021,교사,1057003,1057,TR_COLLAB_04,2.0,,2.0
2021,교사,1057004,1057,TR_COLLAB_04,6.0,,2.0
2021,교사,1057005,1057,TR_COLLAB_04,4.0,,2.0
2021,교사,1057006,1057,TR_COLLAB_04,3.0,,2.0
2021,교사,1057007,1057,TR_COLLAB_04,5.0,,2.0
2021,교사,1057008,1057,TR_COLLAB_04,6.0,,2.0
2021,교사,1057009,1057,TR_COLLAB_04,5.0,,2.0
2021,교사,1057010,1057,TR_COLLAB_04,6.0,,2.0
2021,교사,1057011,1057,TR_COLLAB_04,3.0,,2.0
2021,교사,1057012,1057,TR_COLLAB_04,3.0,,2.0
2021,교사,1057013,1057,TR_COLLAB_04,3.0,,2.0
2021,교사,1057014,1057,TR_COLLAB_04,6.0,,2.0
2021,교사,1057015,1057,TR_COLLAB_04,6.0,,2.0
2021,교사,1057016,1057,TR_COLLAB_04,4.0,,2.0
2021,교사,1057017,1057,TR_COLLAB_04,3.0,,2.0
2021,교사,1058001,1058,TR_COLLAB_04,6.0,,1.0
2021,교사,1058002,1058,TR_COLLAB_04,6.0,,1.0
2021,교사,1058003,1058,TR_COLLAB_04,6.0,,1.0
2021,교사,1058004,1058,TR_COLLAB_04,6.0,,1.0
2021,교사,1058005,1058,TR_COLLAB_04,3.0,,1.0
2021,교사,1058006,1058,TR_COLLAB_04,3.0,,1.0
2021,교사,1058007,1058,TR_COLLAB_04,3.0,,1.0
2021,교사,1058008,1058,TR_COLLAB_04,6.0,,1.0
2021,교사,1058009,1058,TR_COLLAB_04,6.0,,1.0
2021,교사,1058010,1058,TR_COLLAB_04,6.0,,1.0
2021,교사,1058011,1058,TR_COLLAB_04,5.0,,1.0
2021,교사,1058012,1058,TR_COLLAB_04,4.0,,1.0
2021,교사,1058013,1058,TR_COLLAB_04,6.0,,1.0
2021,교사,1058014,1058,TR_COLLAB_04,1.0,,1.0
2021,교사,1058015,1058,TR_COLLAB_04,4.0,,1.0
2021,교사,1058016,1058,TR_COLLAB_04,4.0,,1.0
2021,교사,1058017,1058,TR_COLLAB_04,3.0,,1.0
2021,교사,1059001,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059002,1059,TR_COLLAB_04,1.0,,1.0
2021,교사,1059003,1059,TR_COLLAB_04,3.0,,1.0
2021,교사,1059004,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059005,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059006,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059007,1059,TR_COLLAB_04,3.0,,1.0
2021,교사,1059008,1059,TR_COLLAB_04,1.0,,1.0
2021,교사,1059009,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059010,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059011,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059012,1059,TR_COLLAB_04,4.0,,1.0
2021,교사,1059013,1059,TR_COLLAB_04,1.0,,1.0
2021,교사,1059014,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059015,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059016,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059017,1059,TR_COLLAB_04,3.0,,1.0
2021,교사,1059018,1059,TR_COLLAB_04,4.0,,1.0
2021,교사,1059019,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059020,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059021,1059,TR_COLLAB_04,2.0,,1.0
2021,교사,1059022,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059023,1059,TR_COLLAB_04,6.0,,1.0
2021,교사,1059024,1059,TR_COLLAB_04,5.0,,1.0
2021,교사,1059025,1059,TR_COLLAB_04,2.0,,1.0
2021,교사,1060001,1060,TR_COLLAB_04,5.0,,1.0
2021,교사,1060002,1060,TR_COLLAB_04,3.0,,1.0
2021,교사,1060003,1060,TR_COLLAB_04,3.0,,1.0
2021,교사,1060004,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060005,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060006,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060007,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060008,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060009,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060010,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060011,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060012,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060013,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060014,1060,TR_COLLAB_04,2.0,,1.0
2021,교사,1060015,1060,TR_COLLAB_04,5.0,,1.0
2021,교사,1060016,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060017,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1060018,1060,TR_COLLAB_04,4.0,,1.0
2021,교사,1060019,1060,TR_COLLAB_04,6.0,,1.0
2021,교사,1061001,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061002,1061,TR_COLLAB_04,1.0,,2.0
2021,교사,1061003,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061004,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061005,1061,TR_COLLAB_04,3.0,,2.0
2021,교사,1061006,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061007,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061008,1061,TR_COLLAB_04,5.0,,2.0
2021,교사,1061009,1061,TR_COLLAB_04,5.0,,2.0
2021,교사,1061010,1061,TR_COLLAB_04,2.0,,2.0
2021,교사,1061011,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061012,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061013,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061014,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061015,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061016,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061017,1061,TR_COLLAB_04,5.0,,2.0
2021,교사,1061018,1061,TR_COLLAB_04,5.0,,2.0
2021,교사,1061019,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061020,1061,TR_COLLAB_04,2.0,,2.0
2021,교사,1061021,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061022,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061023,1061,TR_COLLAB_04,1.0,,2.0
2021,교사,1061024,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061025,1061,TR_COLLAB_04,5.0,,2.0
2021,교사,1061026,1061,TR_COLLAB_04,5.0,,2.0
2021,교사,1061027,1061,TR_COLLAB_04,5.0,,2.0
2021,교사,1061028,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061029,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061030,1061,TR_COLLAB_04,3.0,,2.0
2021,교사,1061031,1061,TR_COLLAB_04,4.0,,2.0
2021,교사,1061032,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061033,1061,TR_COLLAB_04,4.0,,2.0
2021,교사,1061034,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061035,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061036,1061,TR_COLLAB_04,2.0,,2.0
2021,교사,1061037,1061,TR_COLLAB_04,3.0,,2.0
2021,교사,1061038,1061,TR_COLLAB_04,6.0,,2.0
2021,교사,1061039,1061,TR_COLLAB_04,1.0,,2.0
2021,교사,1062001,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062002,1062,TR_COLLAB_04,3.0,,1.0
2021,교사,1062003,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062004,1062,TR_COLLAB_04,3.0,,1.0
2021,교사,1062005,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062006,1062,TR_COLLAB_04,2.0,,1.0
2021,교사,1062007,1062,TR_COLLAB_04,3.0,,1.0
2021,교사,1062008,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062009,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062010,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062011,1062,TR_COLLAB_04,3.0,,1.0
2021,교사,1062012,1062,TR_COLLAB_04,5.0,,1.0
2021,교사,1062013,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062014,1062,TR_COLLAB_04,4.0,,1.0
2021,교사,1062015,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062016,1062,TR_COLLAB_04,5.0,,1.0
2021,교사,1062017,1062,TR_COLLAB_04,4.0,,1.0
2021,교사,1062018,1062,TR_COLLAB_04,5.0,,1.0
2021,교사,1062019,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062020,1062,TR_COLLAB_04,2.0,,1.0
2021,교사,1062021,1062,TR_COLLAB_04,5.0,,1.0
2021,교사,1062022,1062,TR_COLLAB_04,3.0,,1.0
2021,교사,1062023,1062,TR_COLLAB_04,5.0,,1.0
2021,교사,1062024,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062025,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062026,1062,TR_COLLAB_04,3.0,,1.0
2021,교사,1062027,1062,TR_COLLAB_04,4.0,,1.0
2021,교사,1062028,1062,TR_COLLAB_04,4.0,,1.0
2021,교사,1062029,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062030,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062031,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1062032,1062,TR_COLLAB_04,1.0,,1.0
2021,교사,1062033,1062,TR_COLLAB_04,6.0,,1.0
2021,교사,1063001,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063002,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063003,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063004,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063005,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063006,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063007,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063008,1063,TR_COLLAB_04,5.0,,1.0
2021,교사,1063009,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063010,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063011,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063012,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063013,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063014,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063015,1063,TR_COLLAB_04,4.0,,1.0
2021,교사,1063016,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063017,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063018,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063019,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063020,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1063021,1063,TR_COLLAB_04,6.0,,1.0
2021,교사,1064001,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064002,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064003,1064,TR_COLLAB_04,5.0,,1.0
2021,교사,1064004,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064005,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064006,1064,TR_COLLAB_04,2.0,,1.0
2021,교사,1064007,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064008,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064009,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064010,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064011,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064012,1064,TR_COLLAB_04,1.0,,1.0
2021,교사,1064013,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064014,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064015,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064016,1064,TR_COLLAB_04,5.0,,1.0
2021,교사,1064017,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064018,1064,TR_COLLAB_04,3.0,,1.0
2021,교사,1064019,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064020,1064,TR_COLLAB_04,6.0,,1.0
2021,교사,1064021,1064,TR_COLLAB_04,1.0,,1.0
2021,교사,1064022,1064,TR_COLLAB_04,2.0,,1.0
2021,교사,1064023,1064,TR_COLLAB_04,5.0,,1.0
2021,교사,1065001,1065,TR_COLLAB_04,5.0,,1.0
2021,교사,1065002,1065,TR_COLLAB_04,5.0,,1.0
2021,교사,1065003,1065,TR_COLLAB_04,4.0,,1.0
2021,교사,1065004,1065,TR_COLLAB_04,2.0,,1.0
2021,교사,1065005,1065,TR_COLLAB_04,3.0,,1.0
2021,교사,1065006,1065,TR_COLLAB_04,3.0,,1.0
2021,교사,1065007,1065,TR_COLLAB_04,1.0,,1.0
2021,교사,1065008,1065,TR_COLLAB_04,6.0,,1.0
